uk;V1_1;V1_2;V1_3;V1_4;V1_5;V1_6;V1_7;V1_8;V1_9;V1_10;V1_11;V1_12;V1_13;V1_14;V1_15;V1_16;V1_17;V1_18;V1_19;V1_20;V1_21
"EX_choline(e)";0.0649067026335423;0.07140215840489;0.077897614176238;0.0843930699475857;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_clr(e)";0.0649067026335424;0.07140215840489;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_co2";0.0649067026335423;0.0714021584048903;0.0778976141762379;0.0843930699475855;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_cys(e)";0.0649067026335423;0.0714021584048901;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_dextrin(e)";0.0649067026335423;0.07140215840489;0.0778976141762379;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_fadh2(e)";0.00243408455211926;0.00892954032346708;0.0154249960948149;0.0219204518661627;0.0284159076375106;0.0287046299334255;0.0287046299334255;0.0287046299334254;0.0287046299334255;0.0287046299334254;0.0287046299334254;0.0287046299334254;0.0287046299334254;0.0287046299334254;0.0287046299334254;0.0287046299334254;0.0287046299334255;0.0287046299334254;0.0287046299334254;0.0287046299334254;0.0287046299334254
"EX_fic3(e)";0.0649067026335424;0.0714021584048901;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_foc3(e)";0;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429;0.0640796115620429
"EX_g(e)";0.0649067026335424;0.0714021584048901;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_gam6p(e)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
