uk;V1_1;V1_2;V1_3;V1_4;V1_5;V1_6;V1_7;V1_8;V1_9;V1_10;V1_11;V1_12;V1_13;V1_14;V1_15;V1_16;V1_17;V1_18;V1_19;V1_20;V1_21
"ACAOR";0.0696751600117435;0.0717219416662303;0.0782173974375799;0.0847128532089262;0.0912083089802743;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305
"ACCOAL";0.0696751600117435;0.0717219416662307;0.0782173974375785;0.0847128532089261;0.0912083089802742;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ACONTa";0.0696751600117435;0.0717219416662305;0.0782173974375781;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ACONTb";0.0696751600117435;0.0717219416662304;0.078217397437578;0.0847128532089259;0.0912083089802741;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ACPAT";0.0696751600117435;0.0717219416662305;0.078217397437578;0.0847128532089259;0.0912083089802739;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ACS3";0.0696751600117435;0.0717219416662309;0.0782173974375784;0.0847128532089259;0.0912083089802739;0.0950723386109284;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ADPase";0.0696751600117435;0.0717219416662309;0.0782173974375784;0.0847128532089259;0.0912083089802739;0.0950723386109284;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ADSLR";0.0696751600117435;0.0717219416662309;0.0782173974375783;0.0847128532089264;0.0912083089802742;0.0950723386109316;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ADSS";0.0696751600117435;0.0717219416662309;0.0782173974375783;0.0847128532089263;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AF6P";0.0696751600117435;0.0717219416662307;0.0782173974375782;0.0847128532089265;0.0912083089802743;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AG3PPA";0.068832315043375;0.0708790966978623;0.07737455246921;0.0838700082405579;0.0903654640119058;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892;0.0942402338206892
"AGA";0.0696751600117435;0.0717219416662305;0.0782173974375781;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AGAT";0.0696751600117435;0.0717219416662308;0.0782173974375786;0.0847128532089264;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AGC2AGC";0.0696751600117435;0.0717219416662304;0.0782173974375781;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AGMH1";0.0696751600117435;0.0717219416662306;0.078217397437578;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AGMH2";0.0696751600117435;0.0717219416662305;0.0782173974375781;0.0847128532089261;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
