uk;V1_1;V1_2;V1_3;V1_4;V1_5;V1_6;V1_7;V1_8;V1_9;V1_10;V1_11;V1_12;V1_13;V1_14;V1_15;V1_16;V1_17;V1_18;V1_19;V1_20;V1_21
"ADSS";0.062481886754527;0.0689773425258765;0.075472798297248;0.0819682540685899;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615
"AF6P";0.0624818867545475;0.0689773425258765;0.075472798297248;0.0819682540685899;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615;0.0879872569066615
"AG3PPA";0.0624818867546904;0.0689773425258705;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066321;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGA";0.0624818867546904;0.0689773425258705;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066321;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGAT";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGC2AGC";0.062481886754534;0.0689773425258953;0.0754727982972431;0.081968254068591;0.0879872569066451;0.0879872569066451;0.0879872569066451;0.0879872569066451;0.0879872569066451;0.0879872569066451;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGMH1";0.0624818867545041;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.0879872569064945;0.0879872569065101;0.0879872569065049;0.087987256906645;0.087987256906645;0.0879872569064894;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGMH2";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGPT";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.0879872569064505;0.0879872569066529;0.0879872569066529;0.0879872569066529;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.0879872569067668;0.0879872569067539;0.0879872569067565;0.0879872569067758;0.0879872569067623;0.0879872569067668;0.0879872569067694;0.0879872569067552;0.0879872569067591
"AGS";0.0624818867545299;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AGT_1";0.0624818867546904;0.0689773425258705;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066321;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AHD";0.062481886754498;0.068977342525962;0.0754727982972992;0.0819682540686434;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.0879872569067481;0.087987256906758;0.0879872569067573;0.0879872569067567;0.0879872569067481;0.0879872569067652;0.08798725690676;0.0879872569067626;0.0879872569067613
"AKGDm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ALOA";0.0624818867545606;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475
"ALR1";0.0624818867545606;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475
"ALR2";0.0624818867544569;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"ALT";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.0879872569066099;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"AMPD";0.0624818867545606;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475
"AMPH";0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677488;0.0624651440677488;0.0624651440677488;0.0624651440677488;0.0624651440677488;0.0624651440677488;0.0624651440677488;0.0624651440677488;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513;0.0624651440677513
"AMYTRA";0.0624818867545606;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475
"AO";0.0624818867545606;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475
"APPH";0.0624818867545475;0.0689773425259147;0.0754727982972509;0.081968254068596;0.0879872569067819;0.0879872569067819;0.0879872569068001;0.087987256906791;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"ARGAH";0.0624651440677043;0.0689605998390844;0.0754560556104344;0.0819515113817808;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681529;0.0879707275681387;0.0879707275681419;0.0879707275681284;0.0879707275681465;0.0879707275681516;0.0879707275681542;0.0879707275681252;0.0879707275681284
"AS";0.0624651440677043;0.0689605998390844;0.0754560556104344;0.0819515113817808;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681529;0.0879707275681387;0.0879707275681419;0.0879707275681284;0.0879707275681465;0.0879707275681516;0.0879707275681542;0.0879707275681252;0.0879707275681284
"ASL";0.0624651440677043;0.0689605998390844;0.0754560556104344;0.0819515113817808;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681189;0.0879707275681153;0.0879707275681529;0.0879707275681387;0.0879707275681419;0.0879707275681284;0.0879707275681465;0.0879707275681516;0.0879707275681542;0.0879707275681252;0.0879707275681284
"ASP-LtoD";0.0624818867545475;0.068977342525962;0.0754727982973062;0.0819682540686573;0.08798725690672;0.0879872569067271;0.08798725690672;0.08798725690672;0.0879872569067057;0.08798725690672;0.0879872569066581;0.0879872569066528;0.0879872569066738;0.0879872569066655;0.0879872569066947;0.0879872569066528;0.0879872569066812;0.0879872569067022;0.0879872569066955;0.0879872569066932;0.0879872569066842
"ASS";0.0624818867545256;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.0879872569066117;0.0879872569066194;0.0879872569066272;0.0879872569066363;0.0879872569066244;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"ATCase";0.0624818867545393;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"ATPM";0.0624818867545636;0.0689773425258776;0.0754727982972262;0.0819682540685813;0.0879872569066347;0.0879872569066267;0.0879872569066194;0.0879872569066281;0.0879872569066209;0.0879872569066129;0.0879872569066231;0.0879872569066325;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"ATPS4r";0.0624818867545213;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"BIOMASS";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CAT";0.0624818867544942;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CBPS";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CCT";0.0624818867545475;0.0689773425258705;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066321;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CDA";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CDP-DG";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CDPINO";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CDPk";0.0624818867545475;0.0689773425258705;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066321;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CGL";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CK";0.062465413130925;0.06896086890227;0.0754563246736193;0.0819517804449737;0.0879709932025818;0.0879709932025788;0.0879709932025788;0.0879709932025766;0.0879709932025707;0.087970993202587;0.0879709932025862;0.0879709932025788;0.0879709932025987;0.0879709932025987;0.0879709932025987;0.0879709932025987;0.0879709932025987;0.0879709932025987;0.0879709932025987;0.0879709932025987;0.0879709932025987
"CMPL";0.0624818867545475;0.0689773425258705;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066321;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CMPk";0.0624818867545156;0.0689773425259466;0.075472798297304;0.0819682540686474;0.0879872569067677;0.0879872569067677;0.0879872569067677;0.0879872569067393;0.087987256906782;0.0879872569067535;0.0879872569067677;0.0879872569066876;0.0879872569066832;0.0879872569067146;0.0879872569067153;0.0879872569066817;0.0879872569066817;0.0879872569066764;0.0879872569066764;0.0879872569067131;0.0879872569066794
"CO2_t";0.0624818867545314;0.068977342525872;0.0754727982972212;0.0819682540685784;0.0879872569066151;0.0879872569066254;0.087987256906621;0.0879872569066343;0.0879872569066225;0.0879872569066328;0.0879872569066306;0.0879872569066195;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CO2_tm";0.0624818867545475;0.0689773425259605;0.075472798297304;0.0819682540686475;0.0879872569066538;0.0879872569066903;0.0879872569066832;0.0879872569066192;0.0879872569066255;0.0879872569066248;0.0879872569064543;0.0879872569064543;0.087987256906758;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CPT";0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475;0.0624818867545475
"CS";0.0624818867545117;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CTPS";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"CYSTS";0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712;0.00240787582895712
"DGA";0.0624818867545156;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"DGK";0.0624818867546938;0.0689773425258632;0.0754727982971928;0.0819682540685641;0.0879872569066823;0.0879872569066823;0.0879872569066823;0.087987256906668;0.087987256906668;0.087987256906668;0.087987256906668;0.0879872569066942;0.087987256906756;0.0879872569067534;0.0879872569067692;0.0879872569067501;0.0879872569067666;0.0879872569067632;0.08798725690676;0.0879872569067606;0.0879872569067613
"DHLT";0.0624818867545475;0.0689773425259605;0.075472798297304;0.0819682540686474;0.0879872569067606;0.0879872569067677;0.0879872569067535;0.0879872569067677;0.087987256906782;0.0879872569067393;0.0879872569067677;0.0879872569066876;0.0879872569066832;0.0879872569067146;0.0879872569067153;0.0879872569066817;0.0879872569066817;0.0879872569066764;0.0879872569066764;0.0879872569066757;0.0879872569067086
"DHODH";0.0624818867545299;0.0689773425259061;0.075472798297248;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.0879872569067614;0.0879872569067757;0.0879872569067743;0.0879872569067563;0.087987256906755;0.0879872569067685;0.0879872569067841;0.087987256906766;0.0879872569067789;0.0879872569067608
"DHOase";0.0624818867545475;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
"DPNH";0.0624818867545641;0.0689773425258953;0.0754727982972431;0.081968254068591;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645;0.087987256906645
